crate,path,line,occurrence_on_line,token_occurrence_on_line,worth_occurrence_in_token,current_token,proposed_token,category,confidence,rationale,line_text
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_import_export_callback_unavailability.rs,124,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<&WorkerRuntimeEnvelopeImportReport, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_import_export_callback_unavailability.rs,129,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_import_export_callback_unavailability.rs,137,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<&WorkerRuntimeEnvelopeImportReport, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_import_export_callback_unavailability.rs,142,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_import_export_callback_unavailability.rs,150,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<(), WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_import_export_callback_unavailability.rs,152,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_import_export_callback_unavailability.rs,157,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_import_export_callback_unavailability.rs,167,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<(), WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_import_export_callback_unavailability.rs,175,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_import_export_callback_unavailability.rs,185,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<(), WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_import_export_callback_unavailability.rs,194,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,4,1,1,1,crate::boundary::errors::WORTHSignalJsError,crate::boundary::errors::WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,use crate::boundary::errors::WORTHSignalJsError;
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,72,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<Self, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,93,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<Self, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,113,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<Self, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,130,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<Self, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,167,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<Self, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,171,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,205,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<WorkerLifecycleControlPacket, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,208,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(format!(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,240,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<WorkerLifecycleControlPacket, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,268,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<WorkerLifecycleControlCertificationPackage, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,284,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<String, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,303,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<&WorkerLifecycleControlPacket, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,307,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,345,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<(), WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_lifecycle_control.rs,347,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,3,1,1,1,crate::boundary::errors::WORTHSignalJsError,crate::boundary::errors::WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,use crate::boundary::errors::WORTHSignalJsError;
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,136,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<Self, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,181,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<Self, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,229,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<WorkerMainThreadHostedCallbackRequestEnvelope, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,248,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<WorkerMainThreadHostedCallbackResultReport, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,261,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,291,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<WorkerMainThreadHostedCallbackExecutionCertificationPackage, WORTHSignalJsError>"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,310,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<(), WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,316,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<&WorkerMainThreadHostedCallbackRequestEnvelope, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,320,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,328,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<&WorkerMainThreadHostedCallbackResultReport, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,332,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,342,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<ReadmittedMainThreadHostedCallbackResult, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,365,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<(), WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_boundary.rs,373,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_certification.rs,3,1,1,1,crate::boundary::errors::WORTHSignalJsError,crate::boundary::errors::WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,use crate::boundary::errors::WORTHSignalJsError;
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_certification.rs,42,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<Self, WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_certification.rs,50,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_certification.rs,57,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_certification.rs,63,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_certification.rs,118,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<(), WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_certification.rs,123,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_certification.rs,130,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_certification.rs,135,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_certification.rs,140,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_validation.rs,1,1,1,1,crate::boundary::errors::WORTHSignalJsError,crate::boundary::errors::WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,use crate::boundary::errors::WORTHSignalJsError;
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_validation.rs,12,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<(), WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_validation.rs,15,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_validation.rs,20,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_validation.rs,26,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_validation.rs,35,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_validation.rs,45,1,1,1,WORTHSignalJsError,WorthSignalJsError,rust_type_case,high,Rust type name should use PascalCase.,") -> Result<(), WORTHSignalJsError> {"
worth-signal-wasm,crates/worth-signal-wasm/src/runtime/worker_host/worker_main_thread_hosted_callback_validation.rs,49,1,1,1,WORTHSignalJsError::invalid_input,WorthSignalJsError::invalid_input,rust_type_case,high,Rust type name should use PascalCase.,return Err(WORTHSignalJsError::invalid_input(
